tweet_id,text,sentiment,likes,retweets
1007871,RT @user5152 pure joy amazing 😊😍🙌,Positive,124,16
1007872,via @user7412 five stars positive fantastic awesome #joy #love,Positive,31,22
1007873,via still broken bad useless #angry #broken,Negative,51,0
1007874,via horrible service broken hate waste #rant 😠😤💔,Negative,5,0
1007875,via @user5529 made my day cheerful superb fantastic 😊😍🙌,Positive,30,26
1007876,via @user5988 beyond expectations great cheerful joy,Positive,18,7
1007877,via this is wonderful thrilled,Positive,120,27
1007878,some features work some don't usual acceptable #update 🤔😐,Neutral,54,4
1007879,what a disaster angry horrible #disappointed,Negative,6,0
1007880,WHAT A DISASTER WORST AWFUL WASTE #FAIL #BROKEN 😠😤💔,Negative,5,5
1007881,CAN'T BELIEVE HOW GOOD THRILLED #LOVE #BESTDAY,Positive,40,0
1007882,RT @user6311 wondering if it works,Neutral,7,2
1007883,RT perfect in every way wonderful cheerful happy #positive,Positive,49,14
1007884,via really frustrated broken pathetic dreadful #fail #disappointed 😠😤💔,Negative,40,4
1007885,RT wasted my money disgusting #broken 😠😤💔,Negative,23,1
1007886,VIA COULDN'T BE WORSE USELESS BROKEN RUINED,Negative,12,34
1007887,via @user7528 fantastic product wonderful brilliant blessed 😊😍🙌,Positive,194,15
1007888,via best day ever joy grateful #amazing #joy,Positive,124,15
1007889,RT @user9397 broken on arrival dreadful bad trash!!!,Negative,1,85
1007890,beyond expectations positive happy grateful,Positive,5,17
1007891,RT super helpful blessed cheerful #happy #joy,Positive,14,7
1007892,via so happy today brilliant excellent,Positive,51,8
1007893,terrible experience hate disgusting #scam!!!,Negative,14,6
1007894,via @user4934 life is beautiful grateful perfect fantastic #winning #blessed,Positive,20,48
1007895,@user8202 customer service is awful failed,Negative,80,9
1007896,via top notch quality cheerful thrilled #bestday,Positive,11,24
1007897,RT standard shipping arrived moderate,Neutral,8,3
1007898,life is beautiful delighted thrilled #blessed #success,Positive,22,31
1007899,via @user8931 incredible service thrilled great,Positive,7,1
1007900,via @user8562 waiting for more information reasonable #justgot,Neutral,34,4
1007901,VIA TOTALLY USELESS TERRIBLE!!!,Negative,42,9
1007902,GRATEFUL FOR EVERYTHING JOY,Positive,28,1
1007903,looks normal to me regular #review,Neutral,7,25
1007904,RT @user9039 so satisfying delighted #joy #happy,Positive,108,4
1007905,@user8227 outstanding performance incredible #joy #bestday!!!,Positive,6,0
1007906,unacceptable behavior frustrating disappointed 😠😤💔!!!,Negative,46,18
1007907,RT deeply unhappy hate disgusting #angry #neveragain 😠😤💔,Negative,23,17
1007908,@user1257 waited for hours terrible awful waste 😠😤💔!!!,Negative,62,41
1007909,@user1146 tried the new update #thoughts,Neutral,3,3
1007910,via @user6790 couldn't be worse failed disappointed useless #avoid #frustrated,Negative,3,30
1007911,via @user5348 not sure about this one okay midrange #fyi,Neutral,78,12
1007912,via so disappointed useless bad disappointed,Negative,4,4
1007913,SO HAPPY TODAY BEAUTIFUL CHEERFUL BLESSED #LOVE,Positive,17,12
1007914,VIA @USER5491 TOP NOTCH QUALITY LOVE EXCELLENT GRATEFUL,Positive,14,1
1007915,@user5778 unacceptable behavior broken disappointed #fail #terrible,Negative,65,5
1007916,RT unacceptable behavior broken awful waste #frustrated,Negative,30,2
1007917,via @user8167 pretty standard stuff regular #info,Neutral,81,12
1007918,@user4841 incredible service beautiful 😊😍🙌,Positive,115,10
1007919,via @user9026 waiting for more information adequate reasonable 🤔😐,Neutral,141,33
1007920,RT deeply unhappy bad frustrating ruined #disappointed #rant,Negative,42,40
1007921,RT waited for hours bad frustrating,Negative,19,6
1007922,@user1612 wasted my money dreadful failed,Negative,2,13
1007923,such a letdown awful disappointed ruined #rant,Negative,63,22
1007924,@user6430 really frustrated worst disgusting #scam 😠😤💔,Negative,8,8
1007925,perfect in every way delighted happy #success #winning 😊😍🙌!!!,Positive,9,16
1007926,RT @user1525 great customer support cheerful,Positive,8,35
1007927,VIA @USER9116 MADE MY DAY HAPPY WONDERFUL FANTASTIC,Positive,13,5
1007928,RT grateful for everything grateful #positive #happy,Positive,95,9
1007929,COULDN'T BE WORSE ANGRY TRASH,Negative,1,10
1007930,via @user4796 will update later,Neutral,4,63
1007931,via avoid at all costs disgusting ruined garbage,Negative,44,4
1007932,deeply unhappy trash disgusting worst,Negative,41,1
1007933,via best day ever superb cheerful delighted #success #amazing!!!,Positive,80,38
1007934,refund requested trash worst bad #broken #terrible!!!,Negative,103,6
1007935,RT @user8180 five stars thrilled,Positive,19,0
1007936,RT unacceptable behavior nightmare,Negative,52,11
1007937,RT five stars blessed #love,Positive,30,35
1007938,via five stars perfect thrilled #bestday,Positive,9,0
1007939,VIA WORST PRODUCT EVER WASTE WORST NIGHTMARE #TERRIBLE 😠😤💔,Negative,3,3
1007940,RT @user1006 made my day blessed #love 😊😍🙌,Positive,1,10
1007941,via best day ever thrilled blessed #winning,Positive,18,2
1007942,via comparing different options #review,Neutral,69,3
1007943,via top notch quality great brilliant perfect,Positive,58,6
1007944,RT @user4314 highly recommend thrilled #happy,Positive,35,40
1007945,feels like a scam nightmare trash garbage #disappointed #fail,Negative,1,10
1007946,via seems fine for now #fyi,Neutral,96,13
1007947,deeply unhappy angry horrible frustrating #scam 😠😤💔,Negative,16,7
1007948,@user4635 terrible experience waste horrible 😠😤💔,Negative,57,33
1007949,via couldn't be worse useless angry 😠😤💔,Negative,2,1
1007950,via depends on your use case #standard,Neutral,19,3
1007951,via really frustrated horrible,Negative,15,3
1007952,RT waited for hours terrible #broken #frustrated,Negative,10,2
1007953,via @user9320 terrible experience useless disappointed,Negative,135,2
1007954,RT broken on arrival frustrating waste 😠😤💔,Negative,11,4
1007955,@user2134 some features work some don't standard...,Neutral,135,21
1007956,AVERAGE AT BEST ADEQUATE...,Neutral,77,1
1007957,RT got the package today #thoughts...,Neutral,90,7
1007958,RT totally worth it brilliant happy excellent #positive,Positive,15,12
1007959,via extremely poor quality angry,Negative,86,22
1007960,RT really impressed incredible amazing,Positive,110,39
1007961,so satisfying superb delighted #positive #success,Positive,13,8
1007962,@user8428 absolute garbage trash failed #fail,Negative,0,31
1007963,@user1892 highly recommend awesome blessed #blessed #positive 😊😍🙌!!!,Positive,8,29
1007964,outstanding performance perfect brilliant delighted,Positive,19,6
1007965,via could go either way 🤔😐,Neutral,1,5
1007966,RT @user7352 got the package today #standard...,Neutral,109,0
1007967,avoid at all costs useless waste worst #rant,Negative,26,0
1007968,RT comparing different options adequate moderate,Neutral,23,2
1007969,via feels like a scam terrible disgusting frustrating #disappointed #angry 😠😤💔,Negative,14,31
1007970,RT @user5375 average at best standard acceptable #feedback 🤔😐,Neutral,28,4
1007971,@user8932 so happy today joy,Positive,44,2
1007972,this is wonderful happy #success,Positive,15,11
1007973,RT constant crashes broken,Negative,13,17
1007974,via meh honestly,Neutral,33,22
1007975,RT horrible service ruined angry useless #rant #avoid,Negative,148,1
1007976,via so disappointed terrible failed,Negative,20,5
1007977,via @user9556 nothing works nightmare frustrating awful,Negative,8,24
1007978,via pathetic excuse disgusting #rant 😠😤💔,Negative,71,9
1007979,@user7218 top notch quality awesome positive 😊😍🙌!!!,Positive,38,0
1007980,RT still broken awful horrible #frustrated #scam 😠😤💔!!!,Negative,40,23
1007981,via nothing works garbage useless #scam #terrible,Negative,42,4
1007982,RT never buying again frustrating bad #broken,Negative,55,6
1007983,RT totally worth it delighted thrilled happy,Positive,39,10
1007984,TOTALLY RECOMMEND HAPPY JOY WONDERFUL #SUCCESS,Positive,23,19
1007985,RT fantastic product thrilled brilliant blessed 😊😍🙌,Positive,107,0
1007986,VIA PATHETIC EXCUSE RUINED!!!,Negative,135,10
1007987,via really impressed excellent,Positive,60,29
1007988,RT grateful for everything amazing delighted awesome #winning #success,Positive,31,27
1007989,RT @USER6619 SO HAPPY TODAY HAPPY FANTASTIC BLESSED,Positive,9,2
1007990,feeling great positive!!!,Positive,53,30
1007991,via @user3123 waiting for more information reasonable regular #update,Neutral,111,15
1007992,RT @USER3068 FANTASTIC PRODUCT POSITIVE AMAZING #BLESSED,Positive,37,6
1007993,RT @user3937 so excited brilliant grateful happy #positive,Positive,195,5
1007994,via highly recommend perfect beautiful,Positive,68,11
1007995,RT @user4847 customer service is awful dreadful trash #broken #avoid,Negative,46,7
1007996,via @user8265 horrible service garbage frustrating disgusting,Negative,167,12
1007997,RT what a disaster dreadful pathetic trash #scam,Negative,138,0
1007998,@user8222 any thoughts on this mediocre #standard,Neutral,42,18
1007999,pure joy incredible thrilled #happy #success 😊😍🙌,Positive,68,35
1008000,RT not sure about this one decent #review,Neutral,0,0
1008001,RT depends on your use case reasonable,Neutral,31,0
1008002,via @user8035 typical product,Neutral,183,3
1008003,via waiting for more information okay #fyi,Neutral,31,0
1008004,@user3803 no response at all ruined #neveragain,Negative,36,7
1008005,RT constant crashes terrible hate failed #neveragain,Negative,2,6
1008006,RT @user8141 broken on arrival frustrating #angry #frustrated,Negative,24,68
1008007,via @user3627 results may vary ordinary,Neutral,11,11
1008008,RT @user2702 feels like a scam broken ruined,Negative,218,23
1008009,via made my day delighted cheerful happy #success,Positive,250,51
1008010,RT this is wonderful great fantastic thrilled #amazing #joy,Positive,33,17
1008011,@user4353 this is wonderful positive cheerful incredible,Positive,5,8
1008012,via worst product ever frustrating awful #angry!!!,Negative,82,10
1008013,via not sure about this one standard adequate #fyi,Neutral,60,20
1008014,VIA @USER2257 COULDN'T BE WORSE PATHETIC,Negative,14,31
1008015,VIA MET BASIC EXPECTATIONS MEDIOCRE USUAL,Neutral,30,3
1008016,feels like a scam awful #fail #frustrated,Negative,100,8
1008017,RT pathetic excuse worst failed #neveragain #broken 😠😤💔,Negative,69,11
1008018,such a letdown hate #disappointed,Negative,24,24
1008019,complete waste bad angry frustrating,Negative,43,7
1008020,via @user3603 refund requested awful failed #scam #disappointed,Negative,5,33
1008021,still broken failed ruined garbage #disappointed #frustrated,Negative,1,29
1008022,RT false advertising disgusting!!!,Negative,22,15
1008023,via @user9033 perfect in every way awesome positive joy #grateful #success 😊😍🙌,Positive,127,2
1008024,via @user3867 perfect in every way grateful,Positive,41,21
1008025,RT wondering if it works common #thoughts...,Neutral,70,11
1008026,via @user5606 so happy today excellent great #winning #happy,Positive,49,21
1008027,via @user1808 really frustrated frustrating #avoid 😠😤💔,Negative,91,21
1008028,totally useless dreadful #disappointed #scam 😠😤💔,Negative,21,85
1008029,RT seems fine for now ordinary #thoughts,Neutral,28,0
1008030,@USER7712 NOTHING WORKS BROKEN PATHETIC DISGUSTING,Negative,22,2
1008031,RT @user7851 so angry right now angry frustrating horrible #angry #avoid,Negative,6,4
1008032,via no response at all broken frustrating #frustrated,Negative,2,17
1008033,great customer support brilliant perfect fantastic #love #success,Positive,3,3
1008034,via average at best average #opinion,Neutral,4,0
1008035,via totally recommend perfect grateful blessed #amazing #blessed,Positive,15,12
1008036,@user9929 medium quality overall #thoughts...,Neutral,167,31
1008037,via tried the new update usual ordinary...,Neutral,104,2
1008038,extremely poor quality horrible broken,Negative,15,1
1008039,@user7595 so satisfying fantastic,Positive,75,1
1008040,amazing experience cheerful brilliant incredible #amazing #success,Positive,40,4
1008041,absolutely love this joy brilliant #positive #joy,Positive,13,70
1008042,via feels like a scam disappointed hate #terrible!!!,Negative,70,27
1008043,RT pure joy happy #positive,Positive,42,30
1008044,five stars beautiful #happy #positive,Positive,51,43
1008045,via couldn't be worse garbage worst #neveragain #fail!!!,Negative,16,13
1008046,via waited for hours waste broken #rant!!!,Negative,58,7
1008047,met basic expectations regular #update,Neutral,105,58
1008048,@user7057 super helpful love thrilled #positive,Positive,34,7
1008049,exceeded my expectations awesome positive great #joy,Positive,31,28
1008050,RT tried the new update #opinion,Neutral,51,0
1008051,RT could go either way basic #thoughts,Neutral,39,0
1008052,RT @user8188 feeling blessed happy #positive #blessed,Positive,75,5
1008053,terrible experience horrible #frustrated 😠😤💔,Negative,31,24
1008054,RT FIVE STARS BEAUTIFUL,Positive,2,2
1008055,never buying again frustrating broken disgusting #terrible #angry,Negative,25,3
1008056,@user6900 feels like a scam disappointed broken,Negative,20,94
1008057,VIA SO FAR SO GOOD I THINK ORDINARY NORMAL #THOUGHTS,Neutral,87,32
1008058,RT highly recommend wonderful brilliant joy 😊😍🙌,Positive,138,6
1008059,feeling great awesome #amazing #grateful,Positive,17,3
1008060,RT MADE MY DAY BLESSED SUPERB #GRATEFUL,Positive,88,17
1008061,RT really frustrated worst useless!!!,Negative,13,7
1008062,via complete waste hate ruined!!!,Negative,35,11
1008063,via @user6643 feeling great great incredible,Positive,109,7
1008064,via @user8487 life is beautiful delighted blessed #winning,Positive,119,8
1008065,via pure joy superb,Positive,68,39
1008066,RT medium quality overall,Neutral,119,0
1008067,RT DO NOT RECOMMEND TERRIBLE #TERRIBLE #SCAM,Negative,11,9
1008068,via great customer support thrilled awesome brilliant,Positive,28,15
1008069,any thoughts on this standard,Neutral,144,1
1008070,via totally recommend joy happy delighted #amazing #happy 😊😍🙌,Positive,30,3
1008071,VIA @USER6316 BEYOND EXPECTATIONS AWESOME GRATEFUL,Positive,112,50
1008072,no response at all horrible disappointed failed #neveragain #disappointed,Negative,32,1
1008073,via beyond expectations great superb #grateful,Positive,76,17
1008074,RT broken on arrival dreadful #avoid!!!,Negative,21,32
1008075,RT @user5882 will update later adequate ordinary #feedback,Neutral,186,12
1008076,@user9038 loving every moment joy #amazing #blessed,Positive,41,5
1008077,RT so excited cheerful #bestday,Positive,43,8
1008078,RT super helpful joy #happy,Positive,17,1
1008079,RT @USER5402 LOOKS NORMAL TO ME ACCEPTABLE ORDINARY,Neutral,14,3
1008080,via made my day superb #positive,Positive,39,13
